"Val0","Val1","Val2","Val3","Val4","Val5","Val6","Val7","Val8","Val9"
0.0736039098611285,-0.136991530528035,0.0146812122137631,-0.00618591835863219,0.0420554088295973,0.0761670023969548,-0.0256347955755516,0.00455434662045019,-0.0315063260115192,-0.0157378568027728
0.0672625067916523,-0.103838395162639,0.00542544836986146,-0.0242257107361519,0.0252568172840788,0.0355355153750713,-0.025972460376753,0.0144535576721825,-0.0267214894908481,-0.00227099118347406
0.0535098562602461,-0.0676291642377271,-0.00252014006099696,-0.0242009338125403,0.0777181401302325,0.0183543095129082,0.0217637543500542,0.0165715150364399,-0.0351343755122117,0.0378559919424864
0.00975934354136544,-0.0254623789474056,-0.0493679138350833,-0.0539138520650125,-0.0190168181824708,-0.0150018960073759,-0.0576763967376381,0.0448437326353873,-0.0195431602927403,-0.019495047161471
-0.0223446372130515,0.0180559422401899,-0.00741474784601891,0.00409990647168494,-0.0232026379955605,-0.01343813021325,0.0195748448147088,0.00442626483074938,0.0116247416522533,0.00198088674565009
-0.207317212748589,0.31295798163198,-0.0634597023426715,-0.0305654527848526,-0.381239595634867,-0.218780057046931,-0.336102136013736,-0.056175563563403,0.0638548843326316,-0.154072577108305
0.0385749614376307,-0.050971409931658,-0.0247412311846386,-0.0343858193632054,0.0373256436487704,0.0032482756412756,-0.00494492606239709,0.0278265107308514,-0.0292887076572835,0.0219356742530163
-0.0153822673552985,0.00971784460246512,-0.0013110080396984,0.011042523044494,-0.018143484063327,-0.00958449668696712,0.0241085253589277,-0.00320968483204622,0.0209317196666356,-0.00660646045306381
-0.0213054886267631,0.0169427817586356,-0.00754908432679038,0.00368658659704929,-0.0230924954484193,-0.0127518326020048,0.0184507380190475,0.00403101440709322,0.00944324674245561,0.00388173028976293
-0.021162671239287,0.0168062440590451,-0.00738816721220333,0.00421480248583604,-0.0233874177678177,-0.0148290840741942,0.0200774441801777,0.00433425198029735,0.0120876614160146,0.00320474328611379
-0.1005490401531,0.126588368930311,-0.089814786371636,-0.0732534476009872,-0.0876093298113172,-0.095716413639567,-0.0623252712511655,0.0669141012562816,-0.159955163084078,0.157971236579821
0.0138539802843123,-0.028243299690172,-0.0276990585880997,-0.0284790626003674,0.0121195312286198,-0.0105032288219465,0.0270199267093735,0.0402948855810589,-0.0209700087171776,0.0484156434802743
0.00560570049691792,-0.0238670005692851,-0.0321264149941617,-0.0613205440204025,0.0739752168281498,0.0146594698234244,-0.0439734123925093,0.0486120992289545,-0.0569016470169039,0.0535493514371926
-0.0178416354943182,0.0122891146531483,-0.00900775763794091,0.00250620364343803,-0.0207827819523037,-0.0148259709883571,0.0210125159052771,0.00753529637489889,0.00931827612516017,0.00849539558557046
0.00633477878151837,0.00220902849982772,0.0574818375178967,0.0589901686785346,0.0304303324568274,0.0306382331732024,0.000932614545806382,-0.0598748542580078,0.054137879062033,-0.0453682451403329
-0.0164447221448025,0.0101412906020333,-0.00994061729504231,0.0015087691402177,-0.0194557127471928,-0.0138464256926738,0.0211688083507425,0.00876160336077212,0.0076529974933243,0.00935677023094388
-0.0434031498898692,0.0750111378319437,0.127892299763715,0.139258563013652,-0.0118453072906537,0.0479011095700546,-0.0308388000194317,-0.160724420511385,0.122513577142389,-0.155333249192609
-0.0178070028209678,0.0122320956078113,-0.00904253203006057,0.00246598568418145,-0.0207542770804212,-0.0148321997017797,0.021033007644981,0.00759580470028901,0.009281240737647,0.00857900898165375
-8.81149605079946e-05,0.00905965895120408,-0.00162859582117665,-0.0224123294179701,0.0184122216107844,0.00125196275150592,-0.0131957465867285,-0.00244459675014733,-0.0518177283731984,0.0178300972886582
-0.24007761118892,0.240770028728065,-0.179831689314753,-0.162185445462921,-0.209026182369911,-0.116610735220196,-0.219440792760219,0.1636761512283,-0.0961078792836864,0.0232929532566566
-0.0178435675320332,0.0122921084944626,-0.00900515525446761,0.00250927822507992,-0.0207845286376493,-0.0148254555473806,0.021013771472846,0.00753224596736903,0.00932068102724475,0.00849017747858388
0.0203413622489323,-0.0377339980467695,-0.0296310510977078,-0.031966223366053,0.0166319971301588,-0.00845509462105341,0.0310330884530248,0.0450591369327935,-0.0236601214986401,0.0486921594318543
0.00817378123992546,-0.0280819529109348,-0.0435792377817438,-0.078618585586838,0.0719654821615767,0.028688894220954,-0.0339142830627945,0.0829919605922443,-0.0877301277610378,0.0691315915843185
0.0745430518542376,-0.0484914276811352,0.105703470648428,0.113975307315283,0.0758460293241134,0.076932464307886,0.125657156318867,-0.104112241261399,0.116451168945335,-0.0849783672751234
0.0552853244730572,-0.04363950319346,0.03696639309039,0.0294165030203332,0.0516992487321664,0.0422545026327637,0.0302417278587271,-0.00954182163701655,0.0170280380843728,-0.00473462506775134
0.083519683113816,-0.0699112309506088,0.0813688363280828,0.100198041706803,0.0602565474539418,0.0586710480747165,0.11555954785114,-0.0823614554313255,0.0845330289417039,-0.0756116302248022
0.00422146765172696,0.0302466230192757,0.0812227445412255,0.0805095175471659,0.0174952742752129,0.0465844945328844,0.00818619227763325,-0.0724135394042858,0.0611489529296557,-0.0561681817640449
0.083853230568959,-0.0621835587032282,0.113288546753948,0.11481967686469,0.0765038662845557,0.0874060800109704,0.131316725477795,-0.102134970979231,0.126577192208211,-0.0928544884877757
0.0244643273574034,-0.0162436776881843,-0.00913708679195244,-0.0269110362170618,0.0222302636020532,-0.00522282089956596,0.0191224695747866,0.0225488859182313,-0.0634259651859456,0.065348247216095
-0.119410160154103,0.0803015899744808,-0.127454995054051,-0.114886231595712,-0.124543815306014,-0.107101238004553,-0.0949538255119692,0.120955960233846,-0.102085536862225,0.102763326887667
0.0745471124709139,-0.0484890091891291,0.105720614483549,0.113992259366009,0.0758516925249835,0.0769428002089309,0.125671498192524,-0.10412844795476,0.116464898054746,-0.084997641100706
0.00776440783494639,-0.0164019173513682,-0.0186833461645985,-0.0181137800914024,0.0097214138636214,-0.00895342567908836,0.021227685167262,0.023960627615289,-0.0141477712783977,0.0325588674868677
0.0230341567835509,-0.0392367427415386,-0.00675883133213139,-0.0310101661659977,0.0918641451610743,0.0322061661002329,-0.0168999146340677,0.0347714323941254,-0.0471432201856711,0.0340514780925775
-0.0186791110372933,0.0137222572231477,-0.00727977528401748,0.00321171461171813,-0.0204902445916292,-0.0136361378840832,0.0195026007664591,0.00459415457837345,0.0106401807011206,0.00400280527174895
0.0503542293649598,-0.0545694765265845,-0.00109894346832388,-0.0195651552296978,0.0734091890872587,0.0103791720365274,0.0204582947023734,0.0110270429543853,-0.0324147081948261,0.0335739432705039
-0.0156887247626748,0.0109205312924522,-0.00796810092741893,0.00196620958977982,-0.0170602200656296,-0.0151467208632793,0.0180378906866002,0.00187647184239469,0.0089359981870245,0.00411574800100799
0.0162032557211107,-0.00423753842436753,0.0410615068702257,0.0430218212428638,0.0168795395514503,-0.0037932882340492,0.0210618872593669,-0.0428596960747397,0.0111964415652985,0.0091867267423411
-0.0186594951750897,0.013633500346757,-0.00733743555077585,0.00315765976240927,-0.0204359267648587,-0.0136324923382609,0.0195155691302441,0.00470719188248131,0.0105811675420978,0.00413081748906967
0.0425654419533094,-0.0274569413898717,0.0234823386289525,0.0069295322457974,0.0543060976622057,0.0277033387339582,0.0168707135569051,-0.0250216367519027,-0.0124571116393914,0.00652003231634965
0.0953085916337096,-0.10394136065549,0.00375977462431185,-0.00249567052357926,0.0494074552658182,0.0395984577132112,0.00674936811573651,-0.00404593491575063,0.00664534338250104,-0.0246862882768906
-0.0186798492286642,0.0137233860723589,-0.00727761822618692,0.00321433474236006,-0.0204907783872104,-0.0136361520508723,0.0195043942435748,0.00459261776986212,0.0106417321059256,0.00400024461234105
-0.0267891897060803,0.00123119903698417,-0.025559380115089,-0.0168541085709648,-0.00907832567251899,-0.00516859429075412,0.0118938318095955,0.0377073565208756,-0.00936633459238222,0.0315556996153781
0.0918802066192828,0.0117620026910582,0.0362178064045328,0.00446544724137418,-0.0906481477010582,-0.137473312391557,-0.203995406168338,-0.138011682676409,-0.0316331388820284,-0.025384886683942
-0.022831974724704,0.0039926195554244,-0.0235721711253864,-0.0112324517541461,-0.0277682941005439,-0.0140910689171028,0.0151046170337426,0.0272433612448024,0.00937026354479786,0.0102803477101743
-0.0285085149451097,-0.00776850441929489,-0.014003465255193,0.0132368454551066,-0.0234318901899317,0.0180771466742993,0.0855144497884381,0.0307747878603349,0.0609878344637518,-0.0270968102468735
-0.00602590737867732,0.000970254458629179,-0.0151554579554746,-0.00941214049437618,-0.0312558977188648,-0.0263795557034269,-0.0109860827718618,0.00770111971908604,0.00345370804737357,0.00659039241078822
-0.056632362595691,0.00939899269790874,-0.0480639164325269,-0.0155576037488854,-0.0362780901279174,0.009894316618273,0.100959610424324,0.0708131688447492,0.0368155616475038,0.00255459709086724
-0.0290099843448465,0.00799453023791268,-0.0279409402123095,-0.0149534392749289,-0.0329670831956149,-0.0172025058181059,0.00798802898487704,0.0314107499741506,0.00547207979501158,0.0134699234239283
-0.0190269075022569,3.30830497189197e-06,-0.0252789999889636,-0.0179117941784149,-0.0172818661367596,-0.0133200886968163,0.00670140520548619,0.0309201091353014,-0.00639164510703875,0.0240869062906046
-0.0405522580332871,0.00382224411251872,-0.069809501348595,-0.0398524031571457,-0.0411507509518695,-0.0210858268103644,0.0872004691051605,0.081167375853317,0.0093657231071497,0.0358670589138014
0.4927051182574,-0.160368182429589,0.472249486648646,0.322752843427815,0.00702411316889967,-0.126578409499865,-0.597929328206158,-0.904643320852947,0.195240606265943,-0.519942485620665
-0.00889510471576555,-0.0111344180117489,-0.0102921462636468,-0.00216537989944865,0.00750767459900009,0.00516928827887347,0.0336969291685449,0.0218180517291681,0.0023289758921384,0.0224902762155635
0.0387618700641858,-0.166526070731103,0.0819602710370591,0.151348605150159,0.275185436414842,0.294952810852926,0.604629376273941,0.0664240969789051,0.194238981530308,-0.0298186916672483
-0.00469566383862761,-0.00960543723334986,-0.0100942775707374,0.00255285186268226,-0.0117516541324108,-0.00325748341767346,0.0447703035807892,0.0130212867564539,0.0210406568823957,0.00114317258708195
-0.00455001408019103,-0.0175943185866756,-0.00404866945268464,-0.000513603252495943,0.0150267383654582,0.0124494957568861,0.0220312796359221,0.0177187160522147,0.00101646613200664,0.0182150070798671
0.0571295414293111,-0.0111730718336383,0.0186813616320704,0.00288311552562254,-0.0338292012013926,-0.0634694910586606,-0.0891315840912975,-0.0652713875122524,-0.0166488718271718,-0.00258024913221129
-25.5083808684265,38.5880508588316,-0.157860187671563,-1.23285534938763,-2.90297691910961,-4.30967738554925,-3.02337568333105,-1.10976885566518,-0.956092300682168,0.428246144425727
-0.0142200426401751,0.0142170049078631,-0.026232693104174,-0.03264886446037,-0.0261472645741058,-0.0403438577365661,-0.0669628219143647,0.0170619889841777,-0.0452900226951414,0.0436718533967766
0.00810172384135004,0.0405678372757681,-0.0186187911077019,-0.0185882284994004,-0.10016553220045,-0.106220981067213,-0.114679464143028,-0.0383703530572407,-0.0141465525765739,-0.00222011453630705
-0.0356802042957466,0.0211376471237731,-0.040657476763131,-0.0345033724791692,-0.0542260820715497,-0.0406838302098729,-0.0411264731944022,0.0358415261857026,-0.0173782958647978,0.0234618583149107
0.00421572828702284,-0.000408904025406915,-0.0135781499077401,-0.0105225473402232,-0.0396463652117733,-0.0360249306102417,-0.0224487691129647,-0.00198310012878373,0.00349619495826399,-0.000241826039085027
