"Val0","Val1","Val2","Val3","Val4","Val5","Val6","Val7","Val8","Val9"
0.000518109686651918,0.000405355120538188,-0.00145384884077756,-0.00309011546767428,0.00289195162860517,0.000437120326608878,0.00655374844512842,0.00566458968077781,0.00281452150100578,0.000905934438332179
0.00102183092679202,-0.000519445551160367,-0.00207141208037023,0.00313001267273587,0.00313009634720891,-0.000906711929266213,0.011524771611618,0.00489710044509985,0.00296643206093842,0.000367740712723105
-0.0034115006053007,0.00500571067114162,0.000983130292022862,0.00505468700511281,-0.000418808418666522,-0.00435699204050433,-0.0266114379947978,-0.00469976989181692,-0.00249828441913057,-0.0139345932149497
0.0052064173571875,-0.00353117224373524,-0.00540721792003084,-0.00152796428875532,0.00431897633580714,-0.00569766013003594,0.0358883218172904,0.00499101657280286,0.00878558017498279,0.00165511646008748
0.000346669781383537,0.000578780182550013,0.000673552260089305,0.0005900054324366,-0.00033967496785339,0.00127593779021776,-0.00305964226068287,-0.00100760420064093,-0.00163608904197704,0.00170135189467666
0.0246396619585314,-0.0372560802640599,-0.0157902699548381,-0.0134468458463442,0.013051924949979,0.00898872198929129,0.182036438672244,0.0309670754373703,0.0273022220903904,0.0654662792963763
-0.000378469707192218,0.00143203500109774,-0.00123911292641847,0.00272797775136299,0.00122781943005152,-0.00409108298416638,-0.00914528490146553,-0.00141133286552034,0.000894265496260643,-0.0075895967852352
-0.000274824447253977,0.00131366258831714,0.00113978912678768,-0.000241851125653094,-0.00071308377061077,0.00223896179496767,-0.00303492358963303,-0.000864420210367764,-0.00185204318079829,0.00214036617847832
0.00036913049262503,0.000593672256196225,0.000584025138007286,0.000548696572370007,-0.000334337648259292,0.00104763816732632,-0.00306095340078775,-0.0010681688334821,-0.001563614773151,0.001845740683407
0.000308878261466424,0.000670045557164503,0.000694722468476689,0.000710034514707083,-0.000357493985122301,0.00125402098372407,-0.00455592686393911,-0.00108497275155351,-0.00179360622244435,0.0019848452307399
0.00711170390780667,-0.00894991665133224,-0.00744289985438701,0.0276520389393285,0.00552897891027423,-0.0133445075887657,-0.0441776195996121,-0.0016920288412027,0.000129921109857275,0.00638233860086152
7.42583218740372e-05,0.00229145183337542,-0.000387476507228556,0.00309908810721015,0.000350924202589318,-0.00355934575287403,-0.0339545200411761,-0.0032771408273649,-0.00274272466740936,-0.00572381075052512
0.00117623296314347,-0.00285992834931403,-0.00286826926175308,0.00174360737790852,0.00260583196363712,-0.0070655747943159,-0.0229601175212367,0.00119012940310031,0.00111058613020386,-0.00824891414325719
0.000313641687104758,0.000763987976709204,0.000617111538761694,0.00157515771961669,-0.000266497047269397,0.000871829264287687,-0.00970563733383584,-0.00133541502387532,-0.00211854682026172,0.00160922737249784
-0.00433535089195243,0.00225860352002862,0.00336931176162347,-0.00377452237002189,-0.00296233548426246,0.00446207868562844,0.010161432297728,0.000922160002223529,-0.000350576627405038,0.00242824463565445
0.000323784328113953,0.000843081021652482,0.000552281155342003,0.00142037524450455,-0.000233026197833154,0.000731311348405589,-0.0103664434516776,-0.0013939178543683,-0.00201622161787839,0.00123466019961978
-0.0059945297507032,-0.00205507731631769,0.00648083443800907,-0.0110949230887368,-0.00580364322318148,0.0142403037415479,0.0843259513506556,0.00532341268970879,0.002737720010017,0.0160190048048109
0.000313039455462101,0.000777298346144874,0.000606670795434733,0.00159642956257649,-0.000259418464577507,0.000828043751461452,-0.00996510331905841,-0.00135434603953002,-0.00212677523130675,0.00154158237253199
0.000649995144124891,0.000981861807423791,-0.0020077155667763,-0.000455403895980478,-0.000241995202860537,-0.00483245355582825,0.00481285863151232,-0.00191227223075342,0.00405791574143332,-0.00776523407501755
0.0230563282018268,-0.0272721545937178,-0.0154284855133799,0.00529152049377846,0.0137253458032791,-0.0129391071205798,0.105114116645725,0.0157774936866616,0.0178482238379251,0.0317199211386961
0.000313574282787478,0.000763998476943983,0.000617250530120681,0.00157484891139199,-0.000266661200466642,0.000872250492820679,-0.00970367769378897,-0.00133535044056694,-0.0021184960224807,0.00160944283431157
0.000218582413650377,0.0026716830757155,-0.000670085986313499,0.00365837430998621,0.000513038220056503,-0.00410256942857006,-0.0381174566740673,-0.00329604227180225,-0.00246398017879201,-0.00654830443004052
0.00174182433179306,-0.00179789190685139,-0.00399527748171554,0.0093788863853795,0.00345448796613921,-0.010087323654199,-0.0393744961454265,0.000816328864704759,0.00222836329134158,-0.00973434072824518
-0.0116611312343529,0.0125691408350776,0.0107338531124922,-0.0149981467386703,-0.00931431426652673,0.0123787507716799,0.00121403706582094,-0.00664305118831913,-0.00947796095590609,-0.0110476440962423
-0.00372620870495182,0.00361819626624122,0.00193203351983646,-8.8353621214011e-05,-0.0022618829941904,0.00119867819263922,-0.0173146586444318,-0.00127024622710871,-0.00145078600195677,-0.00536447706991897
-0.00913270450683614,0.0102512727826843,0.00902574059216579,-0.0167335433157851,-0.0081485489155159,0.00944069828117997,0.0006792004168178,-0.00510315872814475,-0.00702833223616744,-0.00991772676420573
-0.00473054449024931,0.00123400102253548,0.00382716359386499,0.000724745836127414,-0.0038033587151905,0.00731063644516365,0.0213169508734371,0.000967646633703632,-0.000573389515573686,0.00429716439156061
-0.0122594752691761,0.0131174876350745,0.0114534606621735,-0.0166869348280938,-0.00974122008896426,0.0120138591503833,-2.97049378206217e-05,-0.00620568542029277,-0.0101095712980154,-0.0127586712217366
0.000581293772322063,0.00275682577101479,-0.00202155983499449,0.00478181215595946,0.000237927921512946,-0.00569786810902852,-0.0404470630706055,-0.00416617587776997,0.000286247786081576,-0.00964743480961388
0.0136419513883732,-0.0126113259988088,-0.0105853321552956,0.0184547452614696,0.00954292354608967,-0.01101548644075,-0.0129461194357826,0.00441729110815461,0.00695621067723935,0.0167051135769707
